number,title,state,created_at,closed_at,author,url,ai_summary
5005,Add Clipboard Copy Functionality for Current Prompt,open,"Aug 02, 2025",,nazmulidris,https://github.com/anthropics/claude-code/issues/5005,"User requests adding clipboard copy functionality for prompts in Claude Code, suggesting Ctrl+Shift+C keyboard shortcut."
5017,[BUG] Multi-line text on is truncated when pasted into prompt field (on Windows),open,"Aug 03, 2025",,yhslai,https://github.com/anthropics/claude-code/issues/5017,Multi-line text pasted into prompt field gets truncated on Windows.
5024,History accumulation in .claude.json causes performance issues and storage bloat,open,"Aug 03, 2025",,ravikalla,https://github.com/anthropics/claude-code/issues/5024,"`.claude.json` file grows indefinitely, causing storage bloat and performance degradation without automatic cleanup."
5037,MCP servers in .claude/.mcp.json not loading properly,open,"Aug 03, 2025",,cameronstewart,https://github.com/anthropics/claude-code/issues/5037,"MCP servers in `.claude/.mcp.json` fail to load, but work when placed in root directory as `.mcp.json`."
5049,[BUG] CC native on Windows: not really shell aware,open,"Aug 03, 2025",,0xeb,https://github.com/anthropics/claude-code/issues/5049,"CC CLI uses bash commands on Windows instead of native cmd.exe commands, causing command failures."
5064,[FEATURE] Ctrl+Enter for newlines conflicts with standard app conventions - request customizable shortcuts,open,"Aug 04, 2025",,shorn,https://github.com/anthropics/claude-code/issues/5064,"User requests customizable keyboard shortcuts for newline insertion in Claude Code CLI, as Ctrl+Enter conflicts with standard app conventions."
5088,Claude Account Disabled After Payment for Claude Code Max 5x Plan,open,"Aug 04, 2025",,thinhbuzz,https://github.com/anthropics/claude-code/issues/5088,"User's Claude account disabled immediately after paying for Claude Code Max 5x plan, showing ""organization disabled"" error."
5140,[BUG] permissions from user settings.json is NOT applied at project level,open,"Aug 05, 2025",,siraj-samsudeen,https://github.com/anthropics/claude-code/issues/5140,User-level permissions from ~/.claude/settings.json fail to apply at project level despite appearing loaded in /permissions command.
5153,[BUG] Can't detect VS Code in integrated terminal on native Windows installation,open,"Aug 05, 2025",,thegrahamking,https://github.com/anthropics/claude-code/issues/5153,VS Code extension fails to detect IDE when running `claude /ide` command in integrated terminal on native Windows installation.
5154,[BUG] Can't detect JetBrains Rider in integrated terminal on native Windows installation,open,"Aug 05, 2025",,thegrahamking,https://github.com/anthropics/claude-code/issues/5154,Claude CLI fails to detect JetBrains Rider IDE in Windows integrated terminal on native installation.
5167,Invalid API key · Please run /login,open,"Aug 05, 2025",,dbalata,https://github.com/anthropics/claude-code/issues/5167,User reports invalid API key error and receives prompt to run /login command on macOS.
5186,[BUG] Notification Hook 10 second delay,open,"Aug 05, 2025",,bkaes,https://github.com/anthropics/claude-code/issues/5186,Notification hooks experience 8-10 second delays when triggered during Claude Code directory changes.
5277,image paste in ssh/sftop,open,"Aug 06, 2025",,lsntkadev,https://github.com/anthropics/claude-code/issues/5277,"User requests ability to paste images into Claude Code CLI running remotely via SSH, enabling image context for remote development on Linux server."
5345,[BUG],open,"Aug 07, 2025",,jnardiello,https://github.com/anthropics/claude-code/issues/5345,`/security-review` command fails with git diff error when merge-base origin/HEAD doesn't exist or is invalid.
5466,[BUG] Plan Mode can't be used with Bypass Permissions,open,"Aug 09, 2025",,heisler98,https://github.com/anthropics/claude-code/issues/5466,Plan Mode cannot be used together with the Bypass Permissions flag in Claude CLI.
5512,Feature Request: Add /copy command to copy messages to clipboard,open,"Aug 10, 2025",,NightMachinery,https://github.com/anthropics/claude-code/issues/5512,Request to add `/copy` slash command that copies last N Claude messages as formatted Markdown to clipboard.
5513,Feature Request: Add /reloadSettings command to reload configuration without restart,open,"Aug 10, 2025",,NightMachinery,https://github.com/anthropics/claude-code/issues/5513,User requests `/reloadSettings` command to reload configuration without restarting Claude Code.
5524,[BUG]  Session-ID launch is not working - Error: Session ID is already in use.,open,"Aug 11, 2025",,EntryRadar,https://github.com/anthropics/claude-code/issues/5524,User cannot launch Claude Code with specific session ID; system incorrectly reports session already in use despite no running instances.
5563,Feature Request: Enhance `/doctor` to show specific JSON parsing errors in settings files,open,"Aug 11, 2025",,coygeek,https://github.com/anthropics/claude-code/issues/5563,"`/doctor` command should display specific JSON parsing error details instead of generic ""Invalid or malformed JSON"" messages."
5644,Feature Request: Enable 1M Context Window for Claude Code,open,"Aug 12, 2025",,coygeek,https://github.com/anthropics/claude-code/issues/5644,Request to enable 1M token context window support in the claude code CLI tool for large codebase analysis.
5664,Bash glob expansion fails for *.jsonl files in ~/.claude/projects subdirectories,open,"Aug 13, 2025",,VibeCodingWW,https://github.com/anthropics/claude-code/issues/5664,"Bash glob expansion fails for `*.jsonl` files in Claude's conversation storage directories, preventing file listing operations."
5666,[BUG] Invalid API Key - Fix external API key when running headless mode with -p,open,"Aug 13, 2025",,bibo52,https://github.com/anthropics/claude-code/issues/5666,"Headless mode with `-p` flag fails with ""Invalid API key"" error despite valid authentication in interactive mode."
5674,Persistent ECONNRESET Errors on macOS Network Connections,open,"Aug 13, 2025",,ryanmr82,https://github.com/anthropics/claude-code/issues/5674,User reports persistent ECONNRESET errors on macOS causing task disconnections; issue doesn't occur on Windows or Linux.
5685,Feature Request - refresh status line on an interval,open,"Aug 13, 2025",,dhughes,https://github.com/anthropics/claude-code/issues/5685,User requests automatic statusline refresh at configurable intervals instead of only updating on Claude interaction.
5706,Missing Token Refresh Mechanism for MCP Server Integrations,open,"Aug 13, 2025",,fokkedekker,https://github.com/anthropics/claude-code/issues/5706,"MCP server integrations lack token refresh mechanism, requiring manual refresh or long-lived tokens for extended operations."
5767,[BUG] Claude Pro authentication not persisting on Linux,open,"Aug 14, 2025",,alainsharemat,https://github.com/anthropics/claude-code/issues/5767,"Claude Pro authentication token fails to persist to disk on Linux, forcing repeated re-authentication after every command."
5768,[BUG] Resuming sessions only works from the directory in which they were started,open,"Aug 14, 2025",,allsey87,https://github.com/anthropics/claude-code/issues/5768,Session resumption fails when switching directories; conversations can only resume from their original starting directory.
5771,[BUG] Claude Code using 100% of cpu and Memory Resources,open,"Aug 14, 2025",,schizoidcock,https://github.com/anthropics/claude-code/issues/5771,Claude Code consuming 100% CPU and memory when executing commands like build or git operations after recent update.
5817,"Bug: User input is ignored and ""Previous query still processing"" error is shown",open,"Aug 15, 2025",,coygeek,https://github.com/anthropics/claude-code/issues/5817,"User input gets lost when submitted during brief processing gap, showing ""Previous query still processing"" error message."
5826,[BUG] Claude Desktop doesn't connect to Custom MCPs altogether (not with OAuth 2.1 nor with SSE),open,"Aug 15, 2025",,jakub-nezasa,https://github.com/anthropics/claude-code/issues/5826,"Claude Desktop fails to connect to custom MCPs with OAuth 2.1 or SSE, despite working correctly with Claude Code."
5885,Allow customization of mode switching shortcuts (Alt+M vs Shift+Tab),open,"Aug 16, 2025",,KylerSpradling,https://github.com/anthropics/claude-code/issues/5885,Users request customizable or standardized mode switching shortcuts across Mac and Windows platforms.
5893,"[BUG] In the middle of running I get `⎿ API Error: 401 {""type"":""error"",""error"":{""type"":""authentication_error"",""message"":""OAuth authentication is currently not supported.""}}`",open,"Aug 16, 2025",,justjustinma,https://github.com/anthropics/claude-code/issues/5893,OAuth authentication error occurs mid-run despite logout/login; resuming conversation fails with same 401 error.
5963,Project scope MCP servers not displayed in claude mcp list command,open,"Aug 17, 2025",,WarrenZhu050413,https://github.com/anthropics/claude-code/issues/5963,Project-scoped MCP servers work in Claude Code but don't appear in `claude mcp list` command output.
5985,Spinner Gerunds Obnoxious,open,"Aug 17, 2025",,ZeldOcarina,https://github.com/anthropics/claude-code/issues/5985,User requests a flag to remove gerund words accompanying spinners to save time for non-English users.
6008,[BUG] Claude stuck at 0 tokens,open,"Aug 18, 2025",,NightMachinery,https://github.com/anthropics/claude-code/issues/6008,"Claude API returns 0 tokens instead of generating response, blocking indefinitely without error messages."
6072,[BUG] /terminal-setup does not work from inside tmux,open,"Aug 18, 2025",,dlee,https://github.com/anthropics/claude-code/issues/6072,`/terminal-setup` command fails to work when Claude CLI is run inside a tmux session.
6153,[FEATURE] Add a --append-system-prompt-file <path> argument,open,"Aug 20, 2025",,grantcarthew,https://github.com/anthropics/claude-code/issues/6153,Request to add `--append-system-prompt-file` argument for loading system prompts from files instead of command line.
6200,Bug Report :: When Update keeps giving me please wait and try again later,open,"Aug 20, 2025",,yabasha,https://github.com/anthropics/claude-code/issues/6200,"Update fails with ""please wait and try again later"" error due to npm ENOTEMPTY conflict during Claude CLI package installation."
