number,title,state,created_at,closed_at,author,url,ai_summary
26776,Opus 4.6 doing sloppy work and wasting precious token!,open,"Feb 19, 2026",,badandybrew,https://github.com/anthropics/claude-code/issues/26776,"Opus 4.6 doing sloppy work and wasting precious token!. Preflight Checklist - [x] I have searched existing issues for similar behavior reports - [x] This report does NOT contain sensitive information (API keys, passwords, etc"
26775,Feature: Auto-resume tasks after rate limit reset,open,"Feb 19, 2026",,federicodeponte,https://github.com/anthropics/claude-code/issues/26775,"Feature: Auto-resume tasks after rate limit reset. Problem When rate limited, Claude Code shows a message like: Currently, the user must manually return and type ""continue"" or press enter when the reset time is reached"
26773,"[BUG] Cowork Windows - ""Could not determine session storage dir"" on Windows 10 Pro",open,"Feb 19, 2026",,risingsunlct-netizen,https://github.com/anthropics/claude-code/issues/26773,"Cowork Windows - ""Could not determine session storage dir"" on Windows 10 Pro"
26772,/claude-developer-platform skill conflicts with /clear autocomplete,open,"Feb 19, 2026",,sikegame,https://github.com/anthropics/claude-code/issues/26772,/claude-developer-platform skill conflicts with /clear autocomplete
26771,[FEATURE] Indexed transcript references in compaction summaries for surgical context recovery,open,"Feb 19, 2026",,design-and-deliver,https://github.com/anthropics/claude-code/issues/26771,Indexed transcript references in compaction summaries for surgical context recovery
26770,"Stop hook command type not dispatched from settings.json (plugin Stop hooks fire, settings.json ones don't)",open,"Feb 19, 2026",,coop-liberty,https://github.com/anthropics/claude-code/issues/26770,"Stop hook command type not dispatched from settings.json (plugin Stop hooks fire, settings.json ones don't)"
26767,[BUG] Effort does not work with Bedrock when using Application Inference Profiles,open,"Feb 19, 2026",,brent-at-aam,https://github.com/anthropics/claude-code/issues/26767,Effort does not work with Bedrock when using Application Inference Profiles
26763,Bun runtime crash: panic(main thread): switch on corrupt value on Windows 10,open,"Feb 19, 2026",,jiaoshi888,https://github.com/anthropics/claude-code/issues/26763,Bun runtime crash: panic(main thread): switch on corrupt value on Windows 10
26762,Clarification needed on /cost calculation logic and token breakdown,open,"Feb 19, 2026",,Ccheers,https://github.com/anthropics/claude-code/issues/26762,Clarification needed on /cost calculation logic and token breakdown
26761,"[BUG] Claude (Opus 4.6) repeatedly executes actions out of order, ignoring a carefully designed workflow with checklist, hooks, skills, error logs, and explicit rules. D.B.C **3+ times in the same session**. Adding more rules does not fix the problem.",open,"Feb 19, 2026",,SDpower,https://github.com/anthropics/claude-code/issues/26761,"Claude (Opus 4.6) repeatedly executes actions out of order, ignoring a carefully designed workflow with checklist, hooks, skills, error logs, and explicit rules. D.B.C **3+ times in the same session**. Adding more rules does not fix the problem"
26758,[BUG] MSIX filesystem virtualization breaks Cowork real-time streaming on Windows domain-joined machines,open,"Feb 19, 2026",,DMT-JOHN,https://github.com/anthropics/claude-code/issues/26758,MSIX filesystem virtualization breaks Cowork real-time streaming on Windows domain-joined machines
26757,[Bug] MEMORY.md references files that were never written to disk,open,"Feb 19, 2026",,imyjimmy,https://github.com/anthropics/claude-code/issues/26757,[Bug] MEMORY.md references files that were never written to disk
26755,[FEATURE] Claude Code JetBrains Plugin: Dedicated Tool Window Instead of Terminal Tab,open,"Feb 19, 2026",,mwuerstlAtFinch,https://github.com/anthropics/claude-code/issues/26755,Claude Code JetBrains Plugin: Dedicated Tool Window Instead of Terminal Tab
26754,"[BUG] ""/context command returns data but the formatted table doesn't render in the chat panel.",open,"Feb 19, 2026",,samillar77,https://github.com/anthropics/claude-code/issues/26754,"""/context command returns data but the formatted table doesn't render in the chat panel"
26753,[BUG] Claude Desktop crash loop caused by corrupted local-agent-mode-sessions on Windows,open,"Feb 19, 2026",,shihentsou,https://github.com/anthropics/claude-code/issues/26753,Claude Desktop crash loop caused by corrupted local-agent-mode-sessions on Windows
26752,[BUG] Claude Code Extension Spawning New `rust-analyzer` Processes For Every New Chat,open,"Feb 19, 2026",,AdamWhitehurst,https://github.com/anthropics/claude-code/issues/26752,Claude Code Extension Spawning New `rust-analyzer` Processes For Every New Chat
26751,[BUG] Cowork Windows — macOS diagnostic code paths running on Windows; VM fails to create network endpoint,open,"Feb 19, 2026",,arniec007,https://github.com/anthropics/claude-code/issues/26751,Cowork Windows — macOS diagnostic code paths running on Windows; VM fails to create network endpoint
26750,[Bug] Claude fails to resolve timezone conversion issues in basic todo app,open,"Feb 19, 2026",,nurse-the-code,https://github.com/anthropics/claude-code/issues/26750,[Bug] Claude fails to resolve timezone conversion issues in basic todo app
26748,[FEATURE] Opus 1m?,open,"Feb 19, 2026",,xtm888,https://github.com/anthropics/claude-code/issues/26748,"Opus 1m?. Preflight Checklist - [x] I have searched existing requests and this feature hasn't been requested yet - [x] This is a single feature request (not multiple features) Problem Statement Hi everyone, Fir"
26747,"[BUG] [Cowork] Windows: VM fails to start with 0x80070057 ""Microsoft Virtual BIOS"" error + macOS network diagnostics commands",open,"Feb 19, 2026",,fernandosn1977,https://github.com/anthropics/claude-code/issues/26747,"[Cowork] Windows: VM fails to start with 0x80070057 ""Microsoft Virtual BIOS"" error + macOS network diagnostics commands"
26746,"[BUG] Hook paths broken on Windows in v2.1.47 — backslashes stripped, CWD prepended",open,"Feb 19, 2026",,bharat2288,https://github.com/anthropics/claude-code/issues/26746,"Hook paths broken on Windows in v2.1.47 — backslashes stripped, CWD prepended"
26745,[BUG] Claude Desktop doesn't work with apiKeyHelper,open,"Feb 19, 2026",,AndreKR,https://github.com/anthropics/claude-code/issues/26745,Claude Desktop doesn't work with apiKeyHelper. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
26743,"[BUG] [macOS] Cowork VM rootfs.img download silently fails — ""Download already in progress"" deadlock prevents workspace from starting",open,"Feb 19, 2026",,joshuarweaver,https://github.com/anthropics/claude-code/issues/26743,"[macOS] Cowork VM rootfs.img download silently fails — ""Download already in progress"" deadlock prevents workspace from starting"
26742,[BUG] -c: line 1: unexpected EOF while looking for matching `'',open,"Feb 19, 2026",,seanoAvani,https://github.com/anthropics/claude-code/issues/26742,c: line 1: unexpected EOF while looking for matching `''. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
26741,[BUG] Search tool silently fails when /tmp is noexec,open,"Feb 19, 2026",,messa,https://github.com/anthropics/claude-code/issues/26741,Search tool silently fails when /tmp is noexec. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
26740,Feature: Per-tool model routing to optimize cost and latency,open,"Feb 19, 2026",,karlenHackForGood,https://github.com/anthropics/claude-code/issues/26740,Feature: Per-tool model routing to optimize cost and latency
26739,[BUG] Escape sometime does not stop Claude from working,open,"Feb 19, 2026",,oxysoft,https://github.com/anthropics/claude-code/issues/26739,Escape sometime does not stop Claude from working. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
26738,& prefix no longer triggers remote session after GitHub app install,open,"Feb 19, 2026",,weiliangjin2021,https://github.com/anthropics/claude-code/issues/26738,& prefix no longer triggers remote session after GitHub app install
26736,[FEATURE] Use ISO-8601/ISO-3339 UTC Timestamp as prefix to export filenames.,open,"Feb 19, 2026",,abitofhelp,https://github.com/anthropics/claude-code/issues/26736,Use ISO-8601/ISO-3339 UTC Timestamp as prefix to export filenames
26733,[Bug] File autocompletion fails for relative paths with `@` operator,open,"Feb 19, 2026",,jkaster,https://github.com/anthropics/claude-code/issues/26733,[Bug] File autocompletion fails for relative paths with `@` operator
26732,[BUG] Analytics dashboard missing Claude Code usage data for organization,open,"Feb 19, 2026",,dongsoolee-gn,https://github.com/anthropics/claude-code/issues/26732,Analytics dashboard missing Claude Code usage data for organization
26730,"feat: conversation browser with rename, search, and keyboard-driven navigation",open,"Feb 18, 2026",,sabo961,https://github.com/anthropics/claude-code/issues/26730,"feat: conversation browser with rename, search, and keyboard-driven navigation"
26726,[BUG] Bedrock models with global. prefix get raw model ID as display_name in status line JSON,open,"Feb 18, 2026",,kesensoy,https://github.com/anthropics/claude-code/issues/26726,Bedrock models with global. prefix get raw model ID as display_name in status line JSON
26725,Stale worktrees are never cleaned up,open,"Feb 18, 2026",,atrimble-synmax,https://github.com/anthropics/claude-code/issues/26725,Stale worktrees are never cleaned up. Problem Claude Code creates git worktrees under `~/
26724,[BUG] Crash on Windows 11 arm64: panic: incorrect alignment (Claude Code 2.1.47),open,"Feb 18, 2026",,shedaya,https://github.com/anthropics/claude-code/issues/26724,Crash on Windows 11 arm64: panic: incorrect alignment (Claude Code 2.1.47)
26723,"[BUG] Bun v1.3.10 crashes with ""panic: incorrect alignment"" on Windows 11 ARM64 (v2.1.47)",open,"Feb 18, 2026",,afram123,https://github.com/anthropics/claude-code/issues/26723,"Bun v1.3.10 crashes with ""panic: incorrect alignment"" on Windows 11 ARM64 (v2.1.47)"
26721,/bookmark command — set named cache breakpoints for cache-safe rewind,open,"Feb 18, 2026",,kitaekatt,https://github.com/anthropics/claude-code/issues/26721,/bookmark command — set named cache breakpoints for cache-safe rewind
